video_id,source_video_id,manipulation_type,binary_label,split,video_path
037,037,real,0,train,original/037.mp4
072_037,037,nt,1,train,NeuralTextures/072_037.mp4
037_072,072,nt,1,train,NeuralTextures/037_072.mp4
086,086,real,0,train,original/086.mp4
090,090,real,0,train,original/090.mp4
086_090,090,nt,1,train,NeuralTextures/086_090.mp4
090_086,086,nt,1,train,NeuralTextures/090_086.mp4
202,202,real,0,train,original/202.mp4
348,348,real,0,train,original/348.mp4
202_348,348,nt,1,train,NeuralTextures/202_348.mp4
348_202,202,nt,1,train,NeuralTextures/348_202.mp4
341,341,real,0,train,original/341.mp4
340,340,real,0,train,original/340.mp4
341_340,340,nt,1,train,NeuralTextures/341_340.mp4
340_341,341,nt,1,train,NeuralTextures/340_341.mp4
333,333,real,0,train,original/333.mp4
377,377,real,0,train,original/377.mp4
333_377,377,nt,1,train,NeuralTextures/333_377.mp4
377_333,333,nt,1,train,NeuralTextures/377_333.mp4
082,082,real,0,train,original/082.mp4
103,103,real,0,train,original/103.mp4
082_103,103,nt,1,train,NeuralTextures/082_103.mp4
103_082,082,nt,1,train,NeuralTextures/103_082.mp4
569,569,real,0,train,original/569.mp4
921,921,real,0,train,original/921.mp4
569_921,921,nt,1,train,NeuralTextures/569_921.mp4
921_569,569,nt,1,train,NeuralTextures/921_569.mp4
750,750,real,0,train,original/750.mp4
743,743,real,0,train,original/743.mp4
750_743,743,nt,1,train,NeuralTextures/750_743.mp4
743_750,750,nt,1,train,NeuralTextures/743_750.mp4
211,211,real,0,train,original/211.mp4
177,177,real,0,train,original/177.mp4
211_177,177,nt,1,train,NeuralTextures/211_177.mp4
177_211,211,nt,1,train,NeuralTextures/177_211.mp4
770,770,real,0,train,original/770.mp4
791,791,real,0,train,original/791.mp4
770_791,791,nt,1,train,NeuralTextures/770_791.mp4
791_770,770,nt,1,train,NeuralTextures/791_770.mp4
329,329,real,0,train,original/329.mp4
327,327,real,0,train,original/327.mp4
329_327,327,nt,1,train,NeuralTextures/329_327.mp4
327_329,329,nt,1,train,NeuralTextures/327_329.mp4
613,613,real,0,train,original/613.mp4
685,685,real,0,train,original/685.mp4
613_685,685,nt,1,train,NeuralTextures/613_685.mp4
685_613,613,nt,1,train,NeuralTextures/685_613.mp4
007,007,real,0,train,original/007.mp4
132,132,real,0,train,original/132.mp4
007_132,132,nt,1,train,NeuralTextures/007_132.mp4
132_007,007,nt,1,train,NeuralTextures/132_007.mp4
304,304,real,0,train,original/304.mp4
300,300,real,0,train,original/300.mp4
304_300,300,nt,1,train,NeuralTextures/304_300.mp4
300_304,304,nt,1,train,NeuralTextures/300_304.mp4
860,860,real,0,train,original/860.mp4
905,905,real,0,train,original/905.mp4
860_905,905,nt,1,train,NeuralTextures/860_905.mp4
905_860,860,nt,1,train,NeuralTextures/905_860.mp4
986,986,real,0,train,original/986.mp4
994,994,real,0,train,original/994.mp4
986_994,994,nt,1,train,NeuralTextures/986_994.mp4
994_986,986,nt,1,train,NeuralTextures/994_986.mp4
378,378,real,0,train,original/378.mp4
368,368,real,0,train,original/368.mp4
378_368,368,nt,1,train,NeuralTextures/378_368.mp4
368_378,378,nt,1,train,NeuralTextures/368_378.mp4
761,761,real,0,train,original/761.mp4
766,766,real,0,train,original/766.mp4
761_766,766,nt,1,train,NeuralTextures/761_766.mp4
766_761,761,nt,1,train,NeuralTextures/766_761.mp4
232,232,real,0,train,original/232.mp4
248,248,real,0,train,original/248.mp4
232_248,248,nt,1,train,NeuralTextures/232_248.mp4
248_232,232,nt,1,train,NeuralTextures/248_232.mp4
136,136,real,0,train,original/136.mp4
285,285,real,0,train,original/285.mp4
136_285,285,nt,1,train,NeuralTextures/136_285.mp4
285_136,136,nt,1,train,NeuralTextures/285_136.mp4
601,601,real,0,train,original/601.mp4
653,653,real,0,train,original/653.mp4
601_653,653,nt,1,train,NeuralTextures/601_653.mp4
653_601,601,nt,1,train,NeuralTextures/653_601.mp4
693,693,real,0,train,original/693.mp4
698,698,real,0,train,original/698.mp4
693_698,698,nt,1,train,NeuralTextures/693_698.mp4
698_693,693,nt,1,train,NeuralTextures/698_693.mp4
359,359,real,0,train,original/359.mp4
317,317,real,0,train,original/317.mp4
359_317,317,nt,1,train,NeuralTextures/359_317.mp4
317_359,359,nt,1,train,NeuralTextures/317_359.mp4
246,246,real,0,train,original/246.mp4
258,258,real,0,train,original/258.mp4
246_258,258,nt,1,train,NeuralTextures/246_258.mp4
258_246,246,nt,1,train,NeuralTextures/258_246.mp4
500,500,real,0,train,original/500.mp4
592,592,real,0,train,original/592.mp4
500_592,592,nt,1,train,NeuralTextures/500_592.mp4
592_500,500,nt,1,train,NeuralTextures/592_500.mp4
776,776,real,0,train,original/776.mp4
676,676,real,0,train,original/676.mp4
776_676,676,nt,1,train,NeuralTextures/776_676.mp4
676_776,776,nt,1,train,NeuralTextures/676_776.mp4
262,262,real,0,train,original/262.mp4
301,301,real,0,train,original/301.mp4
262_301,301,nt,1,train,NeuralTextures/262_301.mp4
301_262,262,nt,1,train,NeuralTextures/301_262.mp4
307,307,real,0,train,original/307.mp4
365,365,real,0,train,original/365.mp4
307_365,365,nt,1,train,NeuralTextures/307_365.mp4
365_307,307,nt,1,train,NeuralTextures/365_307.mp4
600,600,real,0,train,original/600.mp4
505,505,real,0,train,original/505.mp4
600_505,505,nt,1,train,NeuralTextures/600_505.mp4
505_600,600,nt,1,train,NeuralTextures/505_600.mp4
833,833,real,0,train,original/833.mp4
826,826,real,0,train,original/826.mp4
833_826,826,nt,1,train,NeuralTextures/833_826.mp4
826_833,833,nt,1,train,NeuralTextures/826_833.mp4
361,361,real,0,train,original/361.mp4
448,448,real,0,train,original/448.mp4
361_448,448,nt,1,train,NeuralTextures/361_448.mp4
448_361,361,nt,1,train,NeuralTextures/448_361.mp4
473,473,real,0,train,original/473.mp4
366,366,real,0,train,original/366.mp4
473_366,366,nt,1,train,NeuralTextures/473_366.mp4
366_473,473,nt,1,train,NeuralTextures/366_473.mp4
885,885,real,0,train,original/885.mp4
802,802,real,0,train,original/802.mp4
885_802,802,nt,1,train,NeuralTextures/885_802.mp4
802_885,885,nt,1,train,NeuralTextures/802_885.mp4
277,277,real,0,train,original/277.mp4
335,335,real,0,train,original/335.mp4
277_335,335,nt,1,train,NeuralTextures/277_335.mp4
335_277,277,nt,1,train,NeuralTextures/335_277.mp4
667,667,real,0,train,original/667.mp4
446,446,real,0,train,original/446.mp4
667_446,446,nt,1,train,NeuralTextures/667_446.mp4
446_667,667,nt,1,train,NeuralTextures/446_667.mp4
522,522,real,0,train,original/522.mp4
337,337,real,0,train,original/337.mp4
522_337,337,nt,1,train,NeuralTextures/522_337.mp4
337_522,522,nt,1,train,NeuralTextures/337_522.mp4
018,018,real,0,train,original/018.mp4
019,019,real,0,train,original/019.mp4
018_019,019,nt,1,train,NeuralTextures/018_019.mp4
019_018,018,nt,1,train,NeuralTextures/019_018.mp4
430,430,real,0,train,original/430.mp4
459,459,real,0,train,original/459.mp4
430_459,459,nt,1,train,NeuralTextures/430_459.mp4
459_430,430,nt,1,train,NeuralTextures/459_430.mp4
886,886,real,0,train,original/886.mp4
877,877,real,0,train,original/877.mp4
886_877,877,nt,1,train,NeuralTextures/886_877.mp4
877_886,886,nt,1,train,NeuralTextures/877_886.mp4
456,456,real,0,train,original/456.mp4
435,435,real,0,train,original/435.mp4
456_435,435,nt,1,train,NeuralTextures/456_435.mp4
435_456,456,nt,1,train,NeuralTextures/435_456.mp4
239,239,real,0,train,original/239.mp4
218,218,real,0,train,original/218.mp4
239_218,218,nt,1,train,NeuralTextures/239_218.mp4
218_239,239,nt,1,train,NeuralTextures/218_239.mp4
771,771,real,0,train,original/771.mp4
849,849,real,0,train,original/849.mp4
771_849,849,nt,1,train,NeuralTextures/771_849.mp4
849_771,771,nt,1,train,NeuralTextures/849_771.mp4
065,065,real,0,train,original/065.mp4
089,089,real,0,train,original/089.mp4
065_089,089,nt,1,train,NeuralTextures/065_089.mp4
089_065,065,nt,1,train,NeuralTextures/089_065.mp4
654,654,real,0,train,original/654.mp4
648,648,real,0,train,original/648.mp4
654_648,648,nt,1,train,NeuralTextures/654_648.mp4
648_654,654,nt,1,train,NeuralTextures/648_654.mp4
151,151,real,0,train,original/151.mp4
225,225,real,0,train,original/225.mp4
151_225,225,nt,1,train,NeuralTextures/151_225.mp4
225_151,151,nt,1,train,NeuralTextures/225_151.mp4
152,152,real,0,train,original/152.mp4
149,149,real,0,train,original/149.mp4
152_149,149,nt,1,train,NeuralTextures/152_149.mp4
149_152,152,nt,1,train,NeuralTextures/149_152.mp4
229,229,real,0,train,original/229.mp4
247,247,real,0,train,original/247.mp4
229_247,247,nt,1,train,NeuralTextures/229_247.mp4
247_229,229,nt,1,train,NeuralTextures/247_229.mp4
624,624,real,0,train,original/624.mp4
570,570,real,0,train,original/570.mp4
624_570,570,nt,1,train,NeuralTextures/624_570.mp4
570_624,624,nt,1,train,NeuralTextures/570_624.mp4
290,290,real,0,train,original/290.mp4
240,240,real,0,train,original/240.mp4
290_240,240,nt,1,train,NeuralTextures/290_240.mp4
240_290,290,nt,1,train,NeuralTextures/240_290.mp4
011,011,real,0,train,original/011.mp4
805,805,real,0,train,original/805.mp4
011_805,805,nt,1,train,NeuralTextures/011_805.mp4
805_011,011,nt,1,train,NeuralTextures/805_011.mp4
461,461,real,0,train,original/461.mp4
250,250,real,0,train,original/250.mp4
461_250,250,nt,1,train,NeuralTextures/461_250.mp4
250_461,461,nt,1,train,NeuralTextures/250_461.mp4
251,251,real,0,train,original/251.mp4
375,375,real,0,train,original/375.mp4
251_375,375,nt,1,train,NeuralTextures/251_375.mp4
375_251,251,nt,1,train,NeuralTextures/375_251.mp4
639,639,real,0,train,original/639.mp4
841,841,real,0,train,original/841.mp4
639_841,841,nt,1,train,NeuralTextures/639_841.mp4
841_639,639,nt,1,train,NeuralTextures/841_639.mp4
602,602,real,0,train,original/602.mp4
397,397,real,0,train,original/397.mp4
602_397,397,nt,1,train,NeuralTextures/602_397.mp4
397_602,602,nt,1,train,NeuralTextures/397_602.mp4
028,028,real,0,train,original/028.mp4
068,068,real,0,train,original/068.mp4
028_068,068,nt,1,train,NeuralTextures/028_068.mp4
068_028,028,nt,1,train,NeuralTextures/068_028.mp4
338,338,real,0,train,original/338.mp4
336,336,real,0,train,original/336.mp4
338_336,336,nt,1,train,NeuralTextures/338_336.mp4
336_338,338,nt,1,train,NeuralTextures/336_338.mp4
964,964,real,0,train,original/964.mp4
174,174,real,0,train,original/174.mp4
964_174,174,nt,1,train,NeuralTextures/964_174.mp4
174_964,964,nt,1,train,NeuralTextures/174_964.mp4
782,782,real,0,train,original/782.mp4
787,787,real,0,train,original/787.mp4
782_787,787,nt,1,train,NeuralTextures/782_787.mp4
787_782,782,nt,1,train,NeuralTextures/787_782.mp4
478,478,real,0,train,original/478.mp4
506,506,real,0,train,original/506.mp4
478_506,506,nt,1,train,NeuralTextures/478_506.mp4
506_478,478,nt,1,train,NeuralTextures/506_478.mp4
313,313,real,0,train,original/313.mp4
283,283,real,0,train,original/283.mp4
313_283,283,nt,1,train,NeuralTextures/313_283.mp4
283_313,313,nt,1,train,NeuralTextures/283_313.mp4
659,659,real,0,train,original/659.mp4
749,749,real,0,train,original/749.mp4
659_749,749,nt,1,train,NeuralTextures/659_749.mp4
749_659,659,nt,1,train,NeuralTextures/749_659.mp4
690,690,real,0,train,original/690.mp4
689,689,real,0,train,original/689.mp4
690_689,689,nt,1,train,NeuralTextures/690_689.mp4
689_690,690,nt,1,train,NeuralTextures/689_690.mp4
893,893,real,0,train,original/893.mp4
913,913,real,0,train,original/913.mp4
893_913,913,nt,1,train,NeuralTextures/893_913.mp4
913_893,893,nt,1,train,NeuralTextures/913_893.mp4
197,197,real,0,train,original/197.mp4
224,224,real,0,train,original/224.mp4
197_224,224,nt,1,train,NeuralTextures/197_224.mp4
224_197,197,nt,1,train,NeuralTextures/224_197.mp4
253,253,real,0,train,original/253.mp4
183,183,real,0,train,original/183.mp4
253_183,183,nt,1,train,NeuralTextures/253_183.mp4
183_253,253,nt,1,train,NeuralTextures/183_253.mp4
373,373,real,0,train,original/373.mp4
394,394,real,0,train,original/394.mp4
373_394,394,nt,1,train,NeuralTextures/373_394.mp4
394_373,373,nt,1,train,NeuralTextures/394_373.mp4
803,803,real,0,train,original/803.mp4
017,017,real,0,train,original/017.mp4
803_017,017,nt,1,train,NeuralTextures/803_017.mp4
017_803,803,nt,1,train,NeuralTextures/017_803.mp4
305,305,real,0,train,original/305.mp4
513,513,real,0,train,original/513.mp4
305_513,513,nt,1,train,NeuralTextures/305_513.mp4
513_305,305,nt,1,train,NeuralTextures/513_305.mp4
051,051,real,0,train,original/051.mp4
332,332,real,0,train,original/332.mp4
051_332,332,nt,1,train,NeuralTextures/051_332.mp4
332_051,051,nt,1,train,NeuralTextures/332_051.mp4
238,238,real,0,train,original/238.mp4
282,282,real,0,train,original/282.mp4
238_282,282,nt,1,train,NeuralTextures/238_282.mp4
282_238,238,nt,1,train,NeuralTextures/282_238.mp4
621,621,real,0,train,original/621.mp4
546,546,real,0,train,original/546.mp4
621_546,546,nt,1,train,NeuralTextures/621_546.mp4
546_621,621,nt,1,train,NeuralTextures/546_621.mp4
401,401,real,0,train,original/401.mp4
395,395,real,0,train,original/395.mp4
401_395,395,nt,1,train,NeuralTextures/401_395.mp4
395_401,401,nt,1,train,NeuralTextures/395_401.mp4
510,510,real,0,train,original/510.mp4
528,528,real,0,train,original/528.mp4
510_528,528,nt,1,train,NeuralTextures/510_528.mp4
528_510,510,nt,1,train,NeuralTextures/528_510.mp4
410,410,real,0,train,original/410.mp4
411,411,real,0,train,original/411.mp4
410_411,411,nt,1,train,NeuralTextures/410_411.mp4
411_410,410,nt,1,train,NeuralTextures/411_410.mp4
049,049,real,0,train,original/049.mp4
946,946,real,0,train,original/946.mp4
049_946,946,nt,1,train,NeuralTextures/049_946.mp4
946_049,049,nt,1,train,NeuralTextures/946_049.mp4
663,663,real,0,train,original/663.mp4
231,231,real,0,train,original/231.mp4
663_231,231,nt,1,train,NeuralTextures/663_231.mp4
231_663,663,nt,1,train,NeuralTextures/231_663.mp4
477,477,real,0,train,original/477.mp4
487,487,real,0,train,original/487.mp4
477_487,487,nt,1,train,NeuralTextures/477_487.mp4
487_477,477,nt,1,train,NeuralTextures/487_477.mp4
252,252,real,0,train,original/252.mp4
266,266,real,0,train,original/266.mp4
252_266,266,nt,1,train,NeuralTextures/252_266.mp4
266_252,252,nt,1,train,NeuralTextures/266_252.mp4
952,952,real,0,train,original/952.mp4
882,882,real,0,train,original/882.mp4
952_882,882,nt,1,train,NeuralTextures/952_882.mp4
882_952,952,nt,1,train,NeuralTextures/882_952.mp4
315,315,real,0,train,original/315.mp4
322,322,real,0,train,original/322.mp4
315_322,322,nt,1,train,NeuralTextures/315_322.mp4
322_315,315,nt,1,train,NeuralTextures/322_315.mp4
216,216,real,0,train,original/216.mp4
164,164,real,0,train,original/164.mp4
216_164,164,nt,1,train,NeuralTextures/216_164.mp4
164_216,216,nt,1,train,NeuralTextures/164_216.mp4
061,061,real,0,train,original/061.mp4
080,080,real,0,train,original/080.mp4
061_080,080,nt,1,train,NeuralTextures/061_080.mp4
080_061,061,nt,1,train,NeuralTextures/080_061.mp4
603,603,real,0,train,original/603.mp4
575,575,real,0,train,original/575.mp4
603_575,575,nt,1,train,NeuralTextures/603_575.mp4
575_603,603,nt,1,train,NeuralTextures/575_603.mp4
828,828,real,0,train,original/828.mp4
830,830,real,0,train,original/830.mp4
828_830,830,nt,1,train,NeuralTextures/828_830.mp4
830_828,828,nt,1,train,NeuralTextures/830_828.mp4
723,723,real,0,train,original/723.mp4
704,704,real,0,train,original/704.mp4
723_704,704,nt,1,train,NeuralTextures/723_704.mp4
704_723,723,nt,1,train,NeuralTextures/704_723.mp4
870,870,real,0,train,original/870.mp4
001,001,real,0,train,original/001.mp4
870_001,001,nt,1,train,NeuralTextures/870_001.mp4
001_870,870,nt,1,train,NeuralTextures/001_870.mp4
201,201,real,0,train,original/201.mp4
203,203,real,0,train,original/203.mp4
201_203,203,nt,1,train,NeuralTextures/201_203.mp4
203_201,201,nt,1,train,NeuralTextures/203_201.mp4
652,652,real,0,train,original/652.mp4
773,773,real,0,train,original/773.mp4
652_773,773,nt,1,train,NeuralTextures/652_773.mp4
773_652,652,nt,1,train,NeuralTextures/773_652.mp4
108,108,real,0,train,original/108.mp4
052,052,real,0,train,original/052.mp4
108_052,052,nt,1,train,NeuralTextures/108_052.mp4
052_108,108,nt,1,train,NeuralTextures/052_108.mp4
272,272,real,0,train,original/272.mp4
396,396,real,0,train,original/396.mp4
272_396,396,nt,1,train,NeuralTextures/272_396.mp4
396_272,272,nt,1,train,NeuralTextures/396_272.mp4
040,040,real,0,train,original/040.mp4
997,997,real,0,train,original/997.mp4
040_997,997,nt,1,train,NeuralTextures/040_997.mp4
997_040,040,nt,1,train,NeuralTextures/997_040.mp4
988,988,real,0,train,original/988.mp4
966,966,real,0,train,original/966.mp4
988_966,966,nt,1,train,NeuralTextures/988_966.mp4
966_988,988,nt,1,train,NeuralTextures/966_988.mp4
281,281,real,0,train,original/281.mp4
474,474,real,0,train,original/474.mp4
281_474,474,nt,1,train,NeuralTextures/281_474.mp4
474_281,281,nt,1,train,NeuralTextures/474_281.mp4
077,077,real,0,train,original/077.mp4
100,100,real,0,train,original/100.mp4
077_100,100,nt,1,train,NeuralTextures/077_100.mp4
100_077,077,nt,1,train,NeuralTextures/100_077.mp4
146,146,real,0,train,original/146.mp4
256,256,real,0,train,original/256.mp4
146_256,256,nt,1,train,NeuralTextures/146_256.mp4
256_146,146,nt,1,train,NeuralTextures/256_146.mp4
972,972,real,0,train,original/972.mp4
718,718,real,0,train,original/718.mp4
972_718,718,nt,1,train,NeuralTextures/972_718.mp4
718_972,972,nt,1,train,NeuralTextures/718_972.mp4
303,303,real,0,train,original/303.mp4
309,309,real,0,train,original/309.mp4
303_309,309,nt,1,train,NeuralTextures/303_309.mp4
309_303,303,nt,1,train,NeuralTextures/309_303.mp4
582,582,real,0,train,original/582.mp4
172,172,real,0,train,original/172.mp4
582_172,172,nt,1,train,NeuralTextures/582_172.mp4
172_582,582,nt,1,train,NeuralTextures/172_582.mp4
222,222,real,0,train,original/222.mp4
168,168,real,0,train,original/168.mp4
222_168,168,nt,1,train,NeuralTextures/222_168.mp4
168_222,222,nt,1,train,NeuralTextures/168_222.mp4
884,884,real,0,train,original/884.mp4
968,968,real,0,train,original/968.mp4
884_968,968,nt,1,train,NeuralTextures/884_968.mp4
968_884,884,nt,1,train,NeuralTextures/968_884.mp4
217,217,real,0,train,original/217.mp4
117,117,real,0,train,original/117.mp4
217_117,117,nt,1,train,NeuralTextures/217_117.mp4
117_217,217,nt,1,train,NeuralTextures/117_217.mp4
118,118,real,0,train,original/118.mp4
120,120,real,0,train,original/120.mp4
118_120,120,nt,1,train,NeuralTextures/118_120.mp4
120_118,118,nt,1,train,NeuralTextures/120_118.mp4
242,242,real,0,train,original/242.mp4
182,182,real,0,train,original/182.mp4
242_182,182,nt,1,train,NeuralTextures/242_182.mp4
182_242,242,nt,1,train,NeuralTextures/182_242.mp4
858,858,real,0,train,original/858.mp4
861,861,real,0,train,original/861.mp4
858_861,861,nt,1,train,NeuralTextures/858_861.mp4
861_858,858,nt,1,train,NeuralTextures/861_858.mp4
101,101,real,0,train,original/101.mp4
096,096,real,0,train,original/096.mp4
101_096,096,nt,1,train,NeuralTextures/101_096.mp4
096_101,101,nt,1,train,NeuralTextures/096_101.mp4
697,697,real,0,train,original/697.mp4
581,581,real,0,train,original/581.mp4
697_581,581,nt,1,train,NeuralTextures/697_581.mp4
581_697,697,nt,1,train,NeuralTextures/581_697.mp4
763,763,real,0,train,original/763.mp4
930,930,real,0,train,original/930.mp4
763_930,930,nt,1,train,NeuralTextures/763_930.mp4
930_763,763,nt,1,train,NeuralTextures/930_763.mp4
839,839,real,0,train,original/839.mp4
864,864,real,0,train,original/864.mp4
839_864,864,nt,1,train,NeuralTextures/839_864.mp4
864_839,839,nt,1,train,NeuralTextures/864_839.mp4
542,542,real,0,train,original/542.mp4
520,520,real,0,train,original/520.mp4
542_520,520,nt,1,train,NeuralTextures/542_520.mp4
520_542,542,nt,1,train,NeuralTextures/520_542.mp4
122,122,real,0,train,original/122.mp4
144,144,real,0,train,original/144.mp4
122_144,144,nt,1,train,NeuralTextures/122_144.mp4
144_122,122,nt,1,train,NeuralTextures/144_122.mp4
687,687,real,0,train,original/687.mp4
615,615,real,0,train,original/615.mp4
687_615,615,nt,1,train,NeuralTextures/687_615.mp4
615_687,687,nt,1,train,NeuralTextures/615_687.mp4
544,544,real,0,train,original/544.mp4
532,532,real,0,train,original/532.mp4
544_532,532,nt,1,train,NeuralTextures/544_532.mp4
532_544,544,nt,1,train,NeuralTextures/532_544.mp4
721,721,real,0,train,original/721.mp4
715,715,real,0,train,original/715.mp4
721_715,715,nt,1,train,NeuralTextures/721_715.mp4
715_721,721,nt,1,train,NeuralTextures/715_721.mp4
179,179,real,0,train,original/179.mp4
212,212,real,0,train,original/212.mp4
179_212,212,nt,1,train,NeuralTextures/179_212.mp4
212_179,179,nt,1,train,NeuralTextures/212_179.mp4
591,591,real,0,train,original/591.mp4
605,605,real,0,train,original/605.mp4
591_605,605,nt,1,train,NeuralTextures/591_605.mp4
605_591,591,nt,1,train,NeuralTextures/605_591.mp4
275,275,real,0,train,original/275.mp4
887,887,real,0,train,original/887.mp4
275_887,887,nt,1,train,NeuralTextures/275_887.mp4
887_275,275,nt,1,train,NeuralTextures/887_275.mp4
996,996,real,0,train,original/996.mp4
056,056,real,0,train,original/056.mp4
996_056,056,nt,1,train,NeuralTextures/996_056.mp4
056_996,996,nt,1,train,NeuralTextures/056_996.mp4
825,825,real,0,train,original/825.mp4
074,074,real,0,train,original/074.mp4
825_074,074,nt,1,train,NeuralTextures/825_074.mp4
074_825,825,nt,1,train,NeuralTextures/074_825.mp4
530,530,real,0,train,original/530.mp4
594,594,real,0,train,original/594.mp4
530_594,594,nt,1,train,NeuralTextures/530_594.mp4
594_530,530,nt,1,train,NeuralTextures/594_530.mp4
757,757,real,0,train,original/757.mp4
573,573,real,0,train,original/573.mp4
757_573,573,nt,1,train,NeuralTextures/757_573.mp4
573_757,757,nt,1,train,NeuralTextures/573_757.mp4
611,611,real,0,train,original/611.mp4
760,760,real,0,train,original/760.mp4
611_760,760,nt,1,train,NeuralTextures/611_760.mp4
760_611,611,nt,1,train,NeuralTextures/760_611.mp4
189,189,real,0,train,original/189.mp4
200,200,real,0,train,original/200.mp4
189_200,200,nt,1,train,NeuralTextures/189_200.mp4
200_189,189,nt,1,train,NeuralTextures/200_189.mp4
392,392,real,0,train,original/392.mp4
339,339,real,0,train,original/339.mp4
392_339,339,nt,1,train,NeuralTextures/392_339.mp4
339_392,392,nt,1,train,NeuralTextures/339_392.mp4
734,734,real,0,train,original/734.mp4
699,699,real,0,train,original/699.mp4
734_699,699,nt,1,train,NeuralTextures/734_699.mp4
699_734,734,nt,1,train,NeuralTextures/699_734.mp4
977,977,real,0,train,original/977.mp4
075,075,real,0,train,original/075.mp4
977_075,075,nt,1,train,NeuralTextures/977_075.mp4
075_977,977,nt,1,train,NeuralTextures/075_977.mp4
879,879,real,0,train,original/879.mp4
963,963,real,0,train,original/963.mp4
879_963,963,nt,1,train,NeuralTextures/879_963.mp4
963_879,879,nt,1,train,NeuralTextures/963_879.mp4
910,910,real,0,train,original/910.mp4
911,911,real,0,train,original/911.mp4
910_911,911,nt,1,train,NeuralTextures/910_911.mp4
911_910,910,nt,1,train,NeuralTextures/911_910.mp4
889,889,real,0,train,original/889.mp4
045,045,real,0,train,original/045.mp4
889_045,045,nt,1,train,NeuralTextures/889_045.mp4
045_889,889,nt,1,train,NeuralTextures/045_889.mp4
962,962,real,0,train,original/962.mp4
929,929,real,0,train,original/929.mp4
962_929,929,nt,1,train,NeuralTextures/962_929.mp4
929_962,962,nt,1,train,NeuralTextures/929_962.mp4
515,515,real,0,train,original/515.mp4
519,519,real,0,train,original/519.mp4
515_519,519,nt,1,train,NeuralTextures/515_519.mp4
519_515,515,nt,1,train,NeuralTextures/519_515.mp4
062,062,real,0,train,original/062.mp4
066,066,real,0,train,original/066.mp4
062_066,066,nt,1,train,NeuralTextures/062_066.mp4
066_062,062,nt,1,train,NeuralTextures/066_062.mp4
937,937,real,0,train,original/937.mp4
888,888,real,0,train,original/888.mp4
937_888,888,nt,1,train,NeuralTextures/937_888.mp4
888_937,937,nt,1,train,NeuralTextures/888_937.mp4
199,199,real,0,train,original/199.mp4
181,181,real,0,train,original/181.mp4
199_181,181,nt,1,train,NeuralTextures/199_181.mp4
181_199,199,nt,1,train,NeuralTextures/181_199.mp4
785,785,real,0,train,original/785.mp4
736,736,real,0,train,original/736.mp4
785_736,736,nt,1,train,NeuralTextures/785_736.mp4
736_785,785,nt,1,train,NeuralTextures/736_785.mp4
079,079,real,0,train,original/079.mp4
076,076,real,0,train,original/076.mp4
079_076,076,nt,1,train,NeuralTextures/079_076.mp4
076_079,079,nt,1,train,NeuralTextures/076_079.mp4
155,155,real,0,train,original/155.mp4
576,576,real,0,train,original/576.mp4
155_576,576,nt,1,train,NeuralTextures/155_576.mp4
576_155,155,nt,1,train,NeuralTextures/576_155.mp4
748,748,real,0,train,original/748.mp4
355,355,real,0,train,original/355.mp4
748_355,355,nt,1,train,NeuralTextures/748_355.mp4
355_748,748,nt,1,train,NeuralTextures/355_748.mp4
819,819,real,0,train,original/819.mp4
786,786,real,0,train,original/786.mp4
819_786,786,nt,1,train,NeuralTextures/819_786.mp4
786_819,819,nt,1,train,NeuralTextures/786_819.mp4
577,577,real,0,train,original/577.mp4
593,593,real,0,train,original/593.mp4
577_593,593,nt,1,train,NeuralTextures/577_593.mp4
593_577,577,nt,1,train,NeuralTextures/593_577.mp4
464,464,real,0,train,original/464.mp4
463,463,real,0,train,original/463.mp4
464_463,463,nt,1,train,NeuralTextures/464_463.mp4
463_464,464,nt,1,train,NeuralTextures/463_464.mp4
439,439,real,0,train,original/439.mp4
441,441,real,0,train,original/441.mp4
439_441,441,nt,1,train,NeuralTextures/439_441.mp4
441_439,439,nt,1,train,NeuralTextures/441_439.mp4
574,574,real,0,train,original/574.mp4
547,547,real,0,train,original/547.mp4
574_547,547,nt,1,train,NeuralTextures/574_547.mp4
547_574,574,nt,1,train,NeuralTextures/547_574.mp4
747,747,real,0,train,original/747.mp4
854,854,real,0,train,original/854.mp4
747_854,854,nt,1,train,NeuralTextures/747_854.mp4
854_747,747,nt,1,train,NeuralTextures/854_747.mp4
403,403,real,0,train,original/403.mp4
497,497,real,0,train,original/497.mp4
403_497,497,nt,1,train,NeuralTextures/403_497.mp4
497_403,403,nt,1,train,NeuralTextures/497_403.mp4
965,965,real,0,train,original/965.mp4
948,948,real,0,train,original/948.mp4
965_948,948,nt,1,train,NeuralTextures/965_948.mp4
948_965,965,nt,1,train,NeuralTextures/948_965.mp4
726,726,real,0,train,original/726.mp4
713,713,real,0,train,original/713.mp4
726_713,713,nt,1,train,NeuralTextures/726_713.mp4
713_726,726,nt,1,train,NeuralTextures/713_726.mp4
943,943,real,0,train,original/943.mp4
942,942,real,0,train,original/942.mp4
943_942,942,nt,1,train,NeuralTextures/943_942.mp4
942_943,943,nt,1,train,NeuralTextures/942_943.mp4
160,160,real,0,train,original/160.mp4
928,928,real,0,train,original/928.mp4
160_928,928,nt,1,train,NeuralTextures/160_928.mp4
928_160,160,nt,1,train,NeuralTextures/928_160.mp4
496,496,real,0,train,original/496.mp4
417,417,real,0,train,original/417.mp4
496_417,417,nt,1,train,NeuralTextures/496_417.mp4
