video_id,source_video_id,manipulation_type,binary_label,split,video_path
921_569,569,df,1,train,Deepfakes/921_569.mp4
750,750,real,0,train,original/750.mp4
743,743,real,0,train,original/743.mp4
750_743,743,df,1,train,Deepfakes/750_743.mp4
743_750,750,df,1,train,Deepfakes/743_750.mp4
211,211,real,0,train,original/211.mp4
177,177,real,0,train,original/177.mp4
211_177,177,df,1,train,Deepfakes/211_177.mp4
177_211,211,df,1,train,Deepfakes/177_211.mp4
770,770,real,0,train,original/770.mp4
791,791,real,0,train,original/791.mp4
770_791,791,df,1,train,Deepfakes/770_791.mp4
791_770,770,df,1,train,Deepfakes/791_770.mp4
329,329,real,0,train,original/329.mp4
327,327,real,0,train,original/327.mp4
329_327,327,df,1,train,Deepfakes/329_327.mp4
327_329,329,df,1,train,Deepfakes/327_329.mp4
613,613,real,0,train,original/613.mp4
685,685,real,0,train,original/685.mp4
613_685,685,df,1,train,Deepfakes/613_685.mp4
685_613,613,df,1,train,Deepfakes/685_613.mp4
007,007,real,0,train,original/007.mp4
132,132,real,0,train,original/132.mp4
007_132,132,df,1,train,Deepfakes/007_132.mp4
132_007,007,df,1,train,Deepfakes/132_007.mp4
304,304,real,0,train,original/304.mp4
300,300,real,0,train,original/300.mp4
304_300,300,df,1,train,Deepfakes/304_300.mp4
300_304,304,df,1,train,Deepfakes/300_304.mp4
860,860,real,0,train,original/860.mp4
905,905,real,0,train,original/905.mp4
860_905,905,df,1,train,Deepfakes/860_905.mp4
905_860,860,df,1,train,Deepfakes/905_860.mp4
986,986,real,0,train,original/986.mp4
994,994,real,0,train,original/994.mp4
986_994,994,df,1,train,Deepfakes/986_994.mp4
994_986,986,df,1,train,Deepfakes/994_986.mp4
378,378,real,0,train,original/378.mp4
368,368,real,0,train,original/368.mp4
378_368,368,df,1,train,Deepfakes/378_368.mp4
368_378,378,df,1,train,Deepfakes/368_378.mp4
761,761,real,0,train,original/761.mp4
766,766,real,0,train,original/766.mp4
761_766,766,df,1,train,Deepfakes/761_766.mp4
766_761,761,df,1,train,Deepfakes/766_761.mp4
232,232,real,0,train,original/232.mp4
248,248,real,0,train,original/248.mp4
232_248,248,df,1,train,Deepfakes/232_248.mp4
248_232,232,df,1,train,Deepfakes/248_232.mp4
136,136,real,0,train,original/136.mp4
285,285,real,0,train,original/285.mp4
136_285,285,df,1,train,Deepfakes/136_285.mp4
285_136,136,df,1,train,Deepfakes/285_136.mp4
601,601,real,0,train,original/601.mp4
653,653,real,0,train,original/653.mp4
601_653,653,df,1,train,Deepfakes/601_653.mp4
653_601,601,df,1,train,Deepfakes/653_601.mp4
693,693,real,0,train,original/693.mp4
698,698,real,0,train,original/698.mp4
693_698,698,df,1,train,Deepfakes/693_698.mp4
698_693,693,df,1,train,Deepfakes/698_693.mp4
359,359,real,0,train,original/359.mp4
317,317,real,0,train,original/317.mp4
359_317,317,df,1,train,Deepfakes/359_317.mp4
317_359,359,df,1,train,Deepfakes/317_359.mp4
246,246,real,0,train,original/246.mp4
258,258,real,0,train,original/258.mp4
246_258,258,df,1,train,Deepfakes/246_258.mp4
258_246,246,df,1,train,Deepfakes/258_246.mp4
500,500,real,0,train,original/500.mp4
592,592,real,0,train,original/592.mp4
500_592,592,df,1,train,Deepfakes/500_592.mp4
592_500,500,df,1,train,Deepfakes/592_500.mp4
776,776,real,0,train,original/776.mp4
676,676,real,0,train,original/676.mp4
776_676,676,df,1,train,Deepfakes/776_676.mp4
676_776,776,df,1,train,Deepfakes/676_776.mp4
262,262,real,0,train,original/262.mp4
301,301,real,0,train,original/301.mp4
262_301,301,df,1,train,Deepfakes/262_301.mp4
301_262,262,df,1,train,Deepfakes/301_262.mp4
307,307,real,0,train,original/307.mp4
365,365,real,0,train,original/365.mp4
307_365,365,df,1,train,Deepfakes/307_365.mp4
365_307,307,df,1,train,Deepfakes/365_307.mp4
600,600,real,0,train,original/600.mp4
505,505,real,0,train,original/505.mp4
600_505,505,df,1,train,Deepfakes/600_505.mp4
505_600,600,df,1,train,Deepfakes/505_600.mp4
833,833,real,0,train,original/833.mp4
826,826,real,0,train,original/826.mp4
833_826,826,df,1,train,Deepfakes/833_826.mp4
826_833,833,df,1,train,Deepfakes/826_833.mp4
361,361,real,0,train,original/361.mp4
448,448,real,0,train,original/448.mp4
361_448,448,df,1,train,Deepfakes/361_448.mp4
448_361,361,df,1,train,Deepfakes/448_361.mp4
473,473,real,0,train,original/473.mp4
366,366,real,0,train,original/366.mp4
473_366,366,df,1,train,Deepfakes/473_366.mp4
366_473,473,df,1,train,Deepfakes/366_473.mp4
885,885,real,0,train,original/885.mp4
802,802,real,0,train,original/802.mp4
885_802,802,df,1,train,Deepfakes/885_802.mp4
802_885,885,df,1,train,Deepfakes/802_885.mp4
277,277,real,0,train,original/277.mp4
335,335,real,0,train,original/335.mp4
277_335,335,df,1,train,Deepfakes/277_335.mp4
335_277,277,df,1,train,Deepfakes/335_277.mp4
667,667,real,0,train,original/667.mp4
446,446,real,0,train,original/446.mp4
667_446,446,df,1,train,Deepfakes/667_446.mp4
446_667,667,df,1,train,Deepfakes/446_667.mp4
522,522,real,0,train,original/522.mp4
337,337,real,0,train,original/337.mp4
522_337,337,df,1,train,Deepfakes/522_337.mp4
337_522,522,df,1,train,Deepfakes/337_522.mp4
018,018,real,0,train,original/018.mp4
019,019,real,0,train,original/019.mp4
018_019,019,df,1,train,Deepfakes/018_019.mp4
019_018,018,df,1,train,Deepfakes/019_018.mp4
430,430,real,0,train,original/430.mp4
459,459,real,0,train,original/459.mp4
430_459,459,df,1,train,Deepfakes/430_459.mp4
459_430,430,df,1,train,Deepfakes/459_430.mp4
886,886,real,0,train,original/886.mp4
877,877,real,0,train,original/877.mp4
886_877,877,df,1,train,Deepfakes/886_877.mp4
877_886,886,df,1,train,Deepfakes/877_886.mp4
456,456,real,0,train,original/456.mp4
435,435,real,0,train,original/435.mp4
456_435,435,df,1,train,Deepfakes/456_435.mp4
435_456,456,df,1,train,Deepfakes/435_456.mp4
239,239,real,0,train,original/239.mp4
218,218,real,0,train,original/218.mp4
239_218,218,df,1,train,Deepfakes/239_218.mp4
218_239,239,df,1,train,Deepfakes/218_239.mp4
771,771,real,0,train,original/771.mp4
849,849,real,0,train,original/849.mp4
771_849,849,df,1,train,Deepfakes/771_849.mp4
849_771,771,df,1,train,Deepfakes/849_771.mp4
065,065,real,0,train,original/065.mp4
089,089,real,0,train,original/089.mp4
065_089,089,df,1,train,Deepfakes/065_089.mp4
089_065,065,df,1,train,Deepfakes/089_065.mp4
654,654,real,0,train,original/654.mp4
648,648,real,0,train,original/648.mp4
654_648,648,df,1,train,Deepfakes/654_648.mp4
648_654,654,df,1,train,Deepfakes/648_654.mp4
151,151,real,0,train,original/151.mp4
225,225,real,0,train,original/225.mp4
151_225,225,df,1,train,Deepfakes/151_225.mp4
225_151,151,df,1,train,Deepfakes/225_151.mp4
152,152,real,0,train,original/152.mp4
149,149,real,0,train,original/149.mp4
152_149,149,df,1,train,Deepfakes/152_149.mp4
149_152,152,df,1,train,Deepfakes/149_152.mp4
229,229,real,0,train,original/229.mp4
247,247,real,0,train,original/247.mp4
229_247,247,df,1,train,Deepfakes/229_247.mp4
247_229,229,df,1,train,Deepfakes/247_229.mp4
624,624,real,0,train,original/624.mp4
570,570,real,0,train,original/570.mp4
624_570,570,df,1,train,Deepfakes/624_570.mp4
570_624,624,df,1,train,Deepfakes/570_624.mp4
290,290,real,0,train,original/290.mp4
240,240,real,0,train,original/240.mp4
290_240,240,df,1,train,Deepfakes/290_240.mp4
240_290,290,df,1,train,Deepfakes/240_290.mp4
011,011,real,0,train,original/011.mp4
805,805,real,0,train,original/805.mp4
011_805,805,df,1,train,Deepfakes/011_805.mp4
805_011,011,df,1,train,Deepfakes/805_011.mp4
461,461,real,0,train,original/461.mp4
250,250,real,0,train,original/250.mp4
461_250,250,df,1,train,Deepfakes/461_250.mp4
250_461,461,df,1,train,Deepfakes/250_461.mp4
251,251,real,0,train,original/251.mp4
375,375,real,0,train,original/375.mp4
251_375,375,df,1,train,Deepfakes/251_375.mp4
375_251,251,df,1,train,Deepfakes/375_251.mp4
639,639,real,0,train,original/639.mp4
841,841,real,0,train,original/841.mp4
639_841,841,df,1,train,Deepfakes/639_841.mp4
841_639,639,df,1,train,Deepfakes/841_639.mp4
602,602,real,0,train,original/602.mp4
397,397,real,0,train,original/397.mp4
602_397,397,df,1,train,Deepfakes/602_397.mp4
397_602,602,df,1,train,Deepfakes/397_602.mp4
028,028,real,0,train,original/028.mp4
068,068,real,0,train,original/068.mp4
028_068,068,df,1,train,Deepfakes/028_068.mp4
068_028,028,df,1,train,Deepfakes/068_028.mp4
338,338,real,0,train,original/338.mp4
336,336,real,0,train,original/336.mp4
338_336,336,df,1,train,Deepfakes/338_336.mp4
336_338,338,df,1,train,Deepfakes/336_338.mp4
964,964,real,0,train,original/964.mp4
174,174,real,0,train,original/174.mp4
964_174,174,df,1,train,Deepfakes/964_174.mp4
174_964,964,df,1,train,Deepfakes/174_964.mp4
782,782,real,0,train,original/782.mp4
787,787,real,0,train,original/787.mp4
782_787,787,df,1,train,Deepfakes/782_787.mp4
787_782,782,df,1,train,Deepfakes/787_782.mp4
478,478,real,0,train,original/478.mp4
506,506,real,0,train,original/506.mp4
478_506,506,df,1,train,Deepfakes/478_506.mp4
506_478,478,df,1,train,Deepfakes/506_478.mp4
313,313,real,0,train,original/313.mp4
283,283,real,0,train,original/283.mp4
313_283,283,df,1,train,Deepfakes/313_283.mp4
283_313,313,df,1,train,Deepfakes/283_313.mp4
659,659,real,0,train,original/659.mp4
749,749,real,0,train,original/749.mp4
659_749,749,df,1,train,Deepfakes/659_749.mp4
749_659,659,df,1,train,Deepfakes/749_659.mp4
690,690,real,0,train,original/690.mp4
689,689,real,0,train,original/689.mp4
690_689,689,df,1,train,Deepfakes/690_689.mp4
689_690,690,df,1,train,Deepfakes/689_690.mp4
893,893,real,0,train,original/893.mp4
913,913,real,0,train,original/913.mp4
893_913,913,df,1,train,Deepfakes/893_913.mp4
913_893,893,df,1,train,Deepfakes/913_893.mp4
197,197,real,0,train,original/197.mp4
224,224,real,0,train,original/224.mp4
197_224,224,df,1,train,Deepfakes/197_224.mp4
224_197,197,df,1,train,Deepfakes/224_197.mp4
253,253,real,0,train,original/253.mp4
183,183,real,0,train,original/183.mp4
253_183,183,df,1,train,Deepfakes/253_183.mp4
183_253,253,df,1,train,Deepfakes/183_253.mp4
373,373,real,0,train,original/373.mp4
394,394,real,0,train,original/394.mp4
373_394,394,df,1,train,Deepfakes/373_394.mp4
394_373,373,df,1,train,Deepfakes/394_373.mp4
803,803,real,0,train,original/803.mp4
017,017,real,0,train,original/017.mp4
803_017,017,df,1,train,Deepfakes/803_017.mp4
017_803,803,df,1,train,Deepfakes/017_803.mp4
305,305,real,0,train,original/305.mp4
513,513,real,0,train,original/513.mp4
305_513,513,df,1,train,Deepfakes/305_513.mp4
513_305,305,df,1,train,Deepfakes/513_305.mp4
051,051,real,0,train,original/051.mp4
332,332,real,0,train,original/332.mp4
051_332,332,df,1,train,Deepfakes/051_332.mp4
332_051,051,df,1,train,Deepfakes/332_051.mp4
238,238,real,0,train,original/238.mp4
282,282,real,0,train,original/282.mp4
238_282,282,df,1,train,Deepfakes/238_282.mp4
282_238,238,df,1,train,Deepfakes/282_238.mp4
621,621,real,0,train,original/621.mp4
546,546,real,0,train,original/546.mp4
621_546,546,df,1,train,Deepfakes/621_546.mp4
546_621,621,df,1,train,Deepfakes/546_621.mp4
401,401,real,0,train,original/401.mp4
395,395,real,0,train,original/395.mp4
401_395,395,df,1,train,Deepfakes/401_395.mp4
395_401,401,df,1,train,Deepfakes/395_401.mp4
510,510,real,0,train,original/510.mp4
528,528,real,0,train,original/528.mp4
510_528,528,df,1,train,Deepfakes/510_528.mp4
528_510,510,df,1,train,Deepfakes/528_510.mp4
410,410,real,0,train,original/410.mp4
411,411,real,0,train,original/411.mp4
410_411,411,df,1,train,Deepfakes/410_411.mp4
411_410,410,df,1,train,Deepfakes/411_410.mp4
049,049,real,0,train,original/049.mp4
946,946,real,0,train,original/946.mp4
049_946,946,df,1,train,Deepfakes/049_946.mp4
946_049,049,df,1,train,Deepfakes/946_049.mp4
663,663,real,0,train,original/663.mp4
231,231,real,0,train,original/231.mp4
663_231,231,df,1,train,Deepfakes/663_231.mp4
231_663,663,df,1,train,Deepfakes/231_663.mp4
477,477,real,0,train,original/477.mp4
487,487,real,0,train,original/487.mp4
477_487,487,df,1,train,Deepfakes/477_487.mp4
487_477,477,df,1,train,Deepfakes/487_477.mp4
252,252,real,0,train,original/252.mp4
266,266,real,0,train,original/266.mp4
252_266,266,df,1,train,Deepfakes/252_266.mp4
266_252,252,df,1,train,Deepfakes/266_252.mp4
952,952,real,0,train,original/952.mp4
882,882,real,0,train,original/882.mp4
952_882,882,df,1,train,Deepfakes/952_882.mp4
882_952,952,df,1,train,Deepfakes/882_952.mp4
315,315,real,0,train,original/315.mp4
322,322,real,0,train,original/322.mp4
315_322,322,df,1,train,Deepfakes/315_322.mp4
322_315,315,df,1,train,Deepfakes/322_315.mp4
216,216,real,0,train,original/216.mp4
164,164,real,0,train,original/164.mp4
216_164,164,df,1,train,Deepfakes/216_164.mp4
164_216,216,df,1,train,Deepfakes/164_216.mp4
061,061,real,0,train,original/061.mp4
080,080,real,0,train,original/080.mp4
061_080,080,df,1,train,Deepfakes/061_080.mp4
080_061,061,df,1,train,Deepfakes/080_061.mp4
603,603,real,0,train,original/603.mp4
575,575,real,0,train,original/575.mp4
603_575,575,df,1,train,Deepfakes/603_575.mp4
575_603,603,df,1,train,Deepfakes/575_603.mp4
828,828,real,0,train,original/828.mp4
830,830,real,0,train,original/830.mp4
828_830,830,df,1,train,Deepfakes/828_830.mp4
830_828,828,df,1,train,Deepfakes/830_828.mp4
723,723,real,0,train,original/723.mp4
704,704,real,0,train,original/704.mp4
723_704,704,df,1,train,Deepfakes/723_704.mp4
704_723,723,df,1,train,Deepfakes/704_723.mp4
870,870,real,0,train,original/870.mp4
001,001,real,0,train,original/001.mp4
870_001,001,df,1,train,Deepfakes/870_001.mp4
001_870,870,df,1,train,Deepfakes/001_870.mp4
201,201,real,0,train,original/201.mp4
203,203,real,0,train,original/203.mp4
201_203,203,df,1,train,Deepfakes/201_203.mp4
203_201,201,df,1,train,Deepfakes/203_201.mp4
652,652,real,0,train,original/652.mp4
773,773,real,0,train,original/773.mp4
652_773,773,df,1,train,Deepfakes/652_773.mp4
773_652,652,df,1,train,Deepfakes/773_652.mp4
108,108,real,0,train,original/108.mp4
052,052,real,0,train,original/052.mp4
108_052,052,df,1,train,Deepfakes/108_052.mp4
052_108,108,df,1,train,Deepfakes/052_108.mp4
272,272,real,0,train,original/272.mp4
396,396,real,0,train,original/396.mp4
272_396,396,df,1,train,Deepfakes/272_396.mp4
396_272,272,df,1,train,Deepfakes/396_272.mp4
040,040,real,0,train,original/040.mp4
997,997,real,0,train,original/997.mp4
040_997,997,df,1,train,Deepfakes/040_997.mp4
997_040,040,df,1,train,Deepfakes/997_040.mp4
988,988,real,0,train,original/988.mp4
966,966,real,0,train,original/966.mp4
988_966,966,df,1,train,Deepfakes/988_966.mp4
966_988,988,df,1,train,Deepfakes/966_988.mp4
281,281,real,0,train,original/281.mp4
474,474,real,0,train,original/474.mp4
281_474,474,df,1,train,Deepfakes/281_474.mp4
474_281,281,df,1,train,Deepfakes/474_281.mp4
077,077,real,0,train,original/077.mp4
100,100,real,0,train,original/100.mp4
077_100,100,df,1,train,Deepfakes/077_100.mp4
100_077,077,df,1,train,Deepfakes/100_077.mp4
146,146,real,0,train,original/146.mp4
256,256,real,0,train,original/256.mp4
146_256,256,df,1,train,Deepfakes/146_256.mp4
256_146,146,df,1,train,Deepfakes/256_146.mp4
972,972,real,0,train,original/972.mp4
718,718,real,0,train,original/718.mp4
972_718,718,df,1,train,Deepfakes/972_718.mp4
718_972,972,df,1,train,Deepfakes/718_972.mp4
303,303,real,0,train,original/303.mp4
309,309,real,0,train,original/309.mp4
303_309,309,df,1,train,Deepfakes/303_309.mp4
309_303,303,df,1,train,Deepfakes/309_303.mp4
582,582,real,0,train,original/582.mp4
172,172,real,0,train,original/172.mp4
582_172,172,df,1,train,Deepfakes/582_172.mp4
172_582,582,df,1,train,Deepfakes/172_582.mp4
222,222,real,0,train,original/222.mp4
168,168,real,0,train,original/168.mp4
222_168,168,df,1,train,Deepfakes/222_168.mp4
168_222,222,df,1,train,Deepfakes/168_222.mp4
884,884,real,0,train,original/884.mp4
968,968,real,0,train,original/968.mp4
884_968,968,df,1,train,Deepfakes/884_968.mp4
968_884,884,df,1,train,Deepfakes/968_884.mp4
217,217,real,0,train,original/217.mp4
117,117,real,0,train,original/117.mp4
217_117,117,df,1,train,Deepfakes/217_117.mp4
117_217,217,df,1,train,Deepfakes/117_217.mp4
118,118,real,0,train,original/118.mp4
120,120,real,0,train,original/120.mp4
118_120,120,df,1,train,Deepfakes/118_120.mp4
120_118,118,df,1,train,Deepfakes/120_118.mp4
242,242,real,0,train,original/242.mp4
182,182,real,0,train,original/182.mp4
242_182,182,df,1,train,Deepfakes/242_182.mp4
182_242,242,df,1,train,Deepfakes/182_242.mp4
858,858,real,0,train,original/858.mp4
861,861,real,0,train,original/861.mp4
858_861,861,df,1,train,Deepfakes/858_861.mp4
861_858,858,df,1,train,Deepfakes/861_858.mp4
101,101,real,0,train,original/101.mp4
096,096,real,0,train,original/096.mp4
101_096,096,df,1,train,Deepfakes/101_096.mp4
096_101,101,df,1,train,Deepfakes/096_101.mp4
697,697,real,0,train,original/697.mp4
581,581,real,0,train,original/581.mp4
697_581,581,df,1,train,Deepfakes/697_581.mp4
581_697,697,df,1,train,Deepfakes/581_697.mp4
763,763,real,0,train,original/763.mp4
930,930,real,0,train,original/930.mp4
763_930,930,df,1,train,Deepfakes/763_930.mp4
930_763,763,df,1,train,Deepfakes/930_763.mp4
839,839,real,0,train,original/839.mp4
864,864,real,0,train,original/864.mp4
839_864,864,df,1,train,Deepfakes/839_864.mp4
864_839,839,df,1,train,Deepfakes/864_839.mp4
542,542,real,0,train,original/542.mp4
520,520,real,0,train,original/520.mp4
542_520,520,df,1,train,Deepfakes/542_520.mp4
520_542,542,df,1,train,Deepfakes/520_542.mp4
122,122,real,0,train,original/122.mp4
144,144,real,0,train,original/144.mp4
122_144,144,df,1,train,Deepfakes/122_144.mp4
144_122,122,df,1,train,Deepfakes/144_122.mp4
687,687,real,0,train,original/687.mp4
615,615,real,0,train,original/615.mp4
687_615,615,df,1,train,Deepfakes/687_615.mp4
615_687,687,df,1,train,Deepfakes/615_687.mp4
544,544,real,0,train,original/544.mp4
532,532,real,0,train,original/532.mp4
544_532,532,df,1,train,Deepfakes/544_532.mp4
532_544,544,df,1,train,Deepfakes/532_544.mp4
721,721,real,0,train,original/721.mp4
715,715,real,0,train,original/715.mp4
721_715,715,df,1,train,Deepfakes/721_715.mp4
715_721,721,df,1,train,Deepfakes/715_721.mp4
179,179,real,0,train,original/179.mp4
212,212,real,0,train,original/212.mp4
179_212,212,df,1,train,Deepfakes/179_212.mp4
212_179,179,df,1,train,Deepfakes/212_179.mp4
591,591,real,0,train,original/591.mp4
605,605,real,0,train,original/605.mp4
591_605,605,df,1,train,Deepfakes/591_605.mp4
605_591,591,df,1,train,Deepfakes/605_591.mp4
275,275,real,0,train,original/275.mp4
887,887,real,0,train,original/887.mp4
275_887,887,df,1,train,Deepfakes/275_887.mp4
887_275,275,df,1,train,Deepfakes/887_275.mp4
996,996,real,0,train,original/996.mp4
056,056,real,0,train,original/056.mp4
996_056,056,df,1,train,Deepfakes/996_056.mp4
056_996,996,df,1,train,Deepfakes/056_996.mp4
825,825,real,0,train,original/825.mp4
074,074,real,0,train,original/074.mp4
825_074,074,df,1,train,Deepfakes/825_074.mp4
074_825,825,df,1,train,Deepfakes/074_825.mp4
530,530,real,0,train,original/530.mp4
594,594,real,0,train,original/594.mp4
530_594,594,df,1,train,Deepfakes/530_594.mp4
594_530,530,df,1,train,Deepfakes/594_530.mp4
757,757,real,0,train,original/757.mp4
573,573,real,0,train,original/573.mp4
757_573,573,df,1,train,Deepfakes/757_573.mp4
573_757,757,df,1,train,Deepfakes/573_757.mp4
611,611,real,0,train,original/611.mp4
760,760,real,0,train,original/760.mp4
611_760,760,df,1,train,Deepfakes/611_760.mp4
760_611,611,df,1,train,Deepfakes/760_611.mp4
189,189,real,0,train,original/189.mp4
200,200,real,0,train,original/200.mp4
189_200,200,df,1,train,Deepfakes/189_200.mp4
200_189,189,df,1,train,Deepfakes/200_189.mp4
392,392,real,0,train,original/392.mp4
339,339,real,0,train,original/339.mp4
392_339,339,df,1,train,Deepfakes/392_339.mp4
339_392,392,df,1,train,Deepfakes/339_392.mp4
734,734,real,0,train,original/734.mp4
699,699,real,0,train,original/699.mp4
734_699,699,df,1,train,Deepfakes/734_699.mp4
699_734,734,df,1,train,Deepfakes/699_734.mp4
977,977,real,0,train,original/977.mp4
075,075,real,0,train,original/075.mp4
977_075,075,df,1,train,Deepfakes/977_075.mp4
075_977,977,df,1,train,Deepfakes/075_977.mp4
879,879,real,0,train,original/879.mp4
963,963,real,0,train,original/963.mp4
879_963,963,df,1,train,Deepfakes/879_963.mp4
963_879,879,df,1,train,Deepfakes/963_879.mp4
910,910,real,0,train,original/910.mp4
911,911,real,0,train,original/911.mp4
910_911,911,df,1,train,Deepfakes/910_911.mp4
911_910,910,df,1,train,Deepfakes/911_910.mp4
889,889,real,0,train,original/889.mp4
045,045,real,0,train,original/045.mp4
889_045,045,df,1,train,Deepfakes/889_045.mp4
045_889,889,df,1,train,Deepfakes/045_889.mp4
962,962,real,0,train,original/962.mp4
929,929,real,0,train,original/929.mp4
962_929,929,df,1,train,Deepfakes/962_929.mp4
929_962,962,df,1,train,Deepfakes/929_962.mp4
515,515,real,0,train,original/515.mp4
519,519,real,0,train,original/519.mp4
515_519,519,df,1,train,Deepfakes/515_519.mp4
519_515,515,df,1,train,Deepfakes/519_515.mp4
062,062,real,0,train,original/062.mp4
066,066,real,0,train,original/066.mp4
062_066,066,df,1,train,Deepfakes/062_066.mp4
066_062,062,df,1,train,Deepfakes/066_062.mp4
937,937,real,0,train,original/937.mp4
888,888,real,0,train,original/888.mp4
937_888,888,df,1,train,Deepfakes/937_888.mp4
888_937,937,df,1,train,Deepfakes/888_937.mp4
199,199,real,0,train,original/199.mp4
181,181,real,0,train,original/181.mp4
199_181,181,df,1,train,Deepfakes/199_181.mp4
181_199,199,df,1,train,Deepfakes/181_199.mp4
785,785,real,0,train,original/785.mp4
736,736,real,0,train,original/736.mp4
785_736,736,df,1,train,Deepfakes/785_736.mp4
736_785,785,df,1,train,Deepfakes/736_785.mp4
079,079,real,0,train,original/079.mp4
076,076,real,0,train,original/076.mp4
079_076,076,df,1,train,Deepfakes/079_076.mp4
076_079,079,df,1,train,Deepfakes/076_079.mp4
155,155,real,0,train,original/155.mp4
576,576,real,0,train,original/576.mp4
155_576,576,df,1,train,Deepfakes/155_576.mp4
576_155,155,df,1,train,Deepfakes/576_155.mp4
748,748,real,0,train,original/748.mp4
355,355,real,0,train,original/355.mp4
748_355,355,df,1,train,Deepfakes/748_355.mp4
355_748,748,df,1,train,Deepfakes/355_748.mp4
819,819,real,0,train,original/819.mp4
786,786,real,0,train,original/786.mp4
819_786,786,df,1,train,Deepfakes/819_786.mp4
786_819,819,df,1,train,Deepfakes/786_819.mp4
577,577,real,0,train,original/577.mp4
593,593,real,0,train,original/593.mp4
577_593,593,df,1,train,Deepfakes/577_593.mp4
593_577,577,df,1,train,Deepfakes/593_577.mp4
464,464,real,0,train,original/464.mp4
463,463,real,0,train,original/463.mp4
464_463,463,df,1,train,Deepfakes/464_463.mp4
463_464,464,df,1,train,Deepfakes/463_464.mp4
439,439,real,0,train,original/439.mp4
441,441,real,0,train,original/441.mp4
439_441,441,df,1,train,Deepfakes/439_441.mp4
441_439,439,df,1,train,Deepfakes/441_439.mp4
574,574,real,0,train,original/574.mp4
547,547,real,0,train,original/547.mp4
574_547,547,df,1,train,Deepfakes/574_547.mp4
547_574,574,df,1,train,Deepfakes/547_574.mp4
747,747,real,0,train,original/747.mp4
854,854,real,0,train,original/854.mp4
747_854,854,df,1,train,Deepfakes/747_854.mp4
854_747,747,df,1,train,Deepfakes/854_747.mp4
403,403,real,0,train,original/403.mp4
497,497,real,0,train,original/497.mp4
403_497,497,df,1,train,Deepfakes/403_497.mp4
497_403,403,df,1,train,Deepfakes/497_403.mp4
965,965,real,0,train,original/965.mp4
948,948,real,0,train,original/948.mp4
965_948,948,df,1,train,Deepfakes/965_948.mp4
948_965,965,df,1,train,Deepfakes/948_965.mp4
726,726,real,0,train,original/726.mp4
713,713,real,0,train,original/713.mp4
726_713,713,df,1,train,Deepfakes/726_713.mp4
713_726,726,df,1,train,Deepfakes/713_726.mp4
943,943,real,0,train,original/943.mp4
942,942,real,0,train,original/942.mp4
943_942,942,df,1,train,Deepfakes/943_942.mp4
942_943,943,df,1,train,Deepfakes/942_943.mp4
160,160,real,0,train,original/160.mp4
928,928,real,0,train,original/928.mp4
160_928,928,df,1,train,Deepfakes/160_928.mp4
928_160,160,df,1,train,Deepfakes/928_160.mp4
496,496,real,0,train,original/496.mp4
417,417,real,0,train,original/417.mp4
496_417,417,df,1,train,Deepfakes/496_417.mp4
417_496,496,df,1,train,Deepfakes/417_496.mp4
700,700,real,0,train,original/700.mp4
813,813,real,0,train,original/813.mp4
700_813,813,df,1,train,Deepfakes/700_813.mp4
813_700,700,df,1,train,Deepfakes/813_700.mp4
756,756,real,0,train,original/756.mp4
503,503,real,0,train,original/503.mp4
756_503,503,df,1,train,Deepfakes/756_503.mp4
503_756,756,df,1,train,Deepfakes/503_756.mp4
213,213,real,0,train,original/213.mp4
083,083,real,0,train,original/083.mp4
213_083,083,df,1,train,Deepfakes/213_083.mp4
083_213,213,df,1,train,Deepfakes/083_213.mp4
039,039,real,0,train,original/039.mp4
058,058,real,0,train,original/058.mp4
039_058,058,df,1,train,Deepfakes/039_058.mp4
058_039,039,df,1,train,Deepfakes/058_039.mp4
781,781,real,0,train,original/781.mp4
806,806,real,0,train,original/806.mp4
781_806,806,df,1,train,Deepfakes/781_806.mp4
806_781,781,df,1,train,Deepfakes/806_781.mp4
620,620,real,0,train,original/620.mp4
619,619,real,0,train,original/619.mp4
620_619,619,df,1,train,Deepfakes/620_619.mp4
619_620,620,df,1,train,Deepfakes/619_620.mp4
351,351,real,0,train,original/351.mp4
346,346,real,0,train,original/346.mp4
351_346,346,df,1,train,Deepfakes/351_346.mp4
346_351,351,df,1,train,Deepfakes/346_351.mp4
959,959,real,0,train,original/959.mp4
957,957,real,0,train,original/957.mp4
959_957,957,df,1,train,Deepfakes/959_957.mp4
957_959,959,df,1,train,Deepfakes/957_959.mp4
264,264,real,0,train,original/264.mp4
271,271,real,0,train,original/271.mp4
264_271,271,df,1,train,Deepfakes/264_271.mp4
271_264,264,df,1,train,Deepfakes/271_264.mp4
006,006,real,0,train,original/006.mp4
002,002,real,0,train,original/002.mp4
006_002,002,df,1,train,Deepfakes/006_002.mp4
002_006,006,df,1,train,Deepfakes/002_006.mp4
391,391,real,0,train,original/391.mp4
406,406,real,0,train,original/406.mp4
391_406,406,df,1,train,Deepfakes/391_406.mp4
406_391,391,df,1,train,Deepfakes/406_391.mp4
631,631,real,0,train,original/631.mp4
551,551,real,0,train,original/551.mp4
631_551,551,df,1,train,Deepfakes/631_551.mp4
551_631,631,df,1,train,Deepfakes/551_631.mp4
501,501,real,0,train,original/501.mp4
326,326,real,0,train,original/326.mp4
501_326,326,df,1,train,Deepfakes/501_326.mp4
