video_id,source_video_id,manipulation_type,video_path
997,997,real,original/997.mp4
998,998,real,original/998.mp4
999,999,real,original/999.mp4
000_003,003,df,Deepfakes/000_003.mp4
001_870,870,df,Deepfakes/001_870.mp4
002_006,006,df,Deepfakes/002_006.mp4
003_000,000,df,Deepfakes/003_000.mp4
004_982,982,df,Deepfakes/004_982.mp4
005_010,010,df,Deepfakes/005_010.mp4
006_002,002,df,Deepfakes/006_002.mp4
007_132,132,df,Deepfakes/007_132.mp4
008_990,990,df,Deepfakes/008_990.mp4
009_027,027,df,Deepfakes/009_027.mp4
010_005,005,df,Deepfakes/010_005.mp4
011_805,805,df,Deepfakes/011_805.mp4
012_026,026,df,Deepfakes/012_026.mp4
013_883,883,df,Deepfakes/013_883.mp4
014_790,790,df,Deepfakes/014_790.mp4
015_919,919,df,Deepfakes/015_919.mp4
016_209,209,df,Deepfakes/016_209.mp4
017_803,803,df,Deepfakes/017_803.mp4
018_019,019,df,Deepfakes/018_019.mp4
019_018,018,df,Deepfakes/019_018.mp4
020_344,344,df,Deepfakes/020_344.mp4
021_312,312,df,Deepfakes/021_312.mp4
022_489,489,df,Deepfakes/022_489.mp4
023_923,923,df,Deepfakes/023_923.mp4
024_073,073,df,Deepfakes/024_073.mp4
025_067,067,df,Deepfakes/025_067.mp4
026_012,012,df,Deepfakes/026_012.mp4
027_009,009,df,Deepfakes/027_009.mp4
028_068,068,df,Deepfakes/028_068.mp4
029_048,048,df,Deepfakes/029_048.mp4
030_193,193,df,Deepfakes/030_193.mp4
031_163,163,df,Deepfakes/031_163.mp4
032_944,944,df,Deepfakes/032_944.mp4
033_097,097,df,Deepfakes/033_097.mp4
034_590,590,df,Deepfakes/034_590.mp4
035_036,036,df,Deepfakes/035_036.mp4
036_035,035,df,Deepfakes/036_035.mp4
037_072,072,df,Deepfakes/037_072.mp4
038_125,125,df,Deepfakes/038_125.mp4
039_058,058,df,Deepfakes/039_058.mp4
040_997,997,df,Deepfakes/040_997.mp4
041_063,063,df,Deepfakes/041_063.mp4
042_084,084,df,Deepfakes/042_084.mp4
043_110,110,df,Deepfakes/043_110.mp4
044_945,945,df,Deepfakes/044_945.mp4
045_889,889,df,Deepfakes/045_889.mp4
046_904,904,df,Deepfakes/046_904.mp4
047_862,862,df,Deepfakes/047_862.mp4
048_029,029,df,Deepfakes/048_029.mp4
049_946,946,df,Deepfakes/049_946.mp4
050_059,059,df,Deepfakes/050_059.mp4
051_332,332,df,Deepfakes/051_332.mp4
052_108,108,df,Deepfakes/052_108.mp4
053_095,095,df,Deepfakes/053_095.mp4
054_071,071,df,Deepfakes/054_071.mp4
055_147,147,df,Deepfakes/055_147.mp4
056_996,996,df,Deepfakes/056_996.mp4
057_070,070,df,Deepfakes/057_070.mp4
058_039,039,df,Deepfakes/058_039.mp4
059_050,050,df,Deepfakes/059_050.mp4
060_088,088,df,Deepfakes/060_088.mp4
061_080,080,df,Deepfakes/061_080.mp4
062_066,066,df,Deepfakes/062_066.mp4
063_041,041,df,Deepfakes/063_041.mp4
064_991,991,df,Deepfakes/064_991.mp4
065_089,089,df,Deepfakes/065_089.mp4
066_062,062,df,Deepfakes/066_062.mp4
067_025,025,df,Deepfakes/067_025.mp4
068_028,028,df,Deepfakes/068_028.mp4
069_961,961,df,Deepfakes/069_961.mp4
070_057,057,df,Deepfakes/070_057.mp4
071_054,054,df,Deepfakes/071_054.mp4
072_037,037,df,Deepfakes/072_037.mp4
073_024,024,df,Deepfakes/073_024.mp4
074_825,825,df,Deepfakes/074_825.mp4
075_977,977,df,Deepfakes/075_977.mp4
076_079,079,df,Deepfakes/076_079.mp4
077_100,100,df,Deepfakes/077_100.mp4
078_955,955,df,Deepfakes/078_955.mp4
079_076,076,df,Deepfakes/079_076.mp4
080_061,061,df,Deepfakes/080_061.mp4
081_087,087,df,Deepfakes/081_087.mp4
082_103,103,df,Deepfakes/082_103.mp4
083_213,213,df,Deepfakes/083_213.mp4
084_042,042,df,Deepfakes/084_042.mp4
085_124,124,df,Deepfakes/085_124.mp4
086_090,090,df,Deepfakes/086_090.mp4
087_081,081,df,Deepfakes/087_081.mp4
088_060,060,df,Deepfakes/088_060.mp4
089_065,065,df,Deepfakes/089_065.mp4
090_086,086,df,Deepfakes/090_086.mp4
091_116,116,df,Deepfakes/091_116.mp4
092_098,098,df,Deepfakes/092_098.mp4
093_121,121,df,Deepfakes/093_121.mp4
094_111,111,df,Deepfakes/094_111.mp4
095_053,053,df,Deepfakes/095_053.mp4
096_101,101,df,Deepfakes/096_101.mp4
097_033,033,df,Deepfakes/097_033.mp4
098_092,092,df,Deepfakes/098_092.mp4
099_295,295,df,Deepfakes/099_295.mp4
100_077,077,df,Deepfakes/100_077.mp4
101_096,096,df,Deepfakes/101_096.mp4
102_114,114,df,Deepfakes/102_114.mp4
103_082,082,df,Deepfakes/103_082.mp4
104_126,126,df,Deepfakes/104_126.mp4
105_180,180,df,Deepfakes/105_180.mp4
106_198,198,df,Deepfakes/106_198.mp4
107_109,109,df,Deepfakes/107_109.mp4
108_052,052,df,Deepfakes/108_052.mp4
109_107,107,df,Deepfakes/109_107.mp4
110_043,043,df,Deepfakes/110_043.mp4
111_094,094,df,Deepfakes/111_094.mp4
112_892,892,df,Deepfakes/112_892.mp4
113_983,983,df,Deepfakes/113_983.mp4
114_102,102,df,Deepfakes/114_102.mp4
115_939,939,df,Deepfakes/115_939.mp4
116_091,091,df,Deepfakes/116_091.mp4
117_217,217,df,Deepfakes/117_217.mp4
118_120,120,df,Deepfakes/118_120.mp4
119_123,123,df,Deepfakes/119_123.mp4
120_118,118,df,Deepfakes/120_118.mp4
121_093,093,df,Deepfakes/121_093.mp4
122_144,144,df,Deepfakes/122_144.mp4
123_119,119,df,Deepfakes/123_119.mp4
124_085,085,df,Deepfakes/124_085.mp4
125_038,038,df,Deepfakes/125_038.mp4
126_104,104,df,Deepfakes/126_104.mp4
127_129,129,df,Deepfakes/127_129.mp4
128_896,896,df,Deepfakes/128_896.mp4
129_127,127,df,Deepfakes/129_127.mp4
130_139,139,df,Deepfakes/130_139.mp4
131_518,518,df,Deepfakes/131_518.mp4
132_007,007,df,Deepfakes/132_007.mp4
133_148,148,df,Deepfakes/133_148.mp4
134_192,192,df,Deepfakes/134_192.mp4
135_880,880,df,Deepfakes/135_880.mp4
136_285,285,df,Deepfakes/136_285.mp4
137_165,165,df,Deepfakes/137_165.mp4
138_142,142,df,Deepfakes/138_142.mp4
139_130,130,df,Deepfakes/139_130.mp4
140_143,143,df,Deepfakes/140_143.mp4
141_161,161,df,Deepfakes/141_161.mp4
142_138,138,df,Deepfakes/142_138.mp4
143_140,140,df,Deepfakes/143_140.mp4
144_122,122,df,Deepfakes/144_122.mp4
145_299,299,df,Deepfakes/145_299.mp4
146_256,256,df,Deepfakes/146_256.mp4
147_055,055,df,Deepfakes/147_055.mp4
148_133,133,df,Deepfakes/148_133.mp4
149_152,152,df,Deepfakes/149_152.mp4
150_153,153,df,Deepfakes/150_153.mp4
151_225,225,df,Deepfakes/151_225.mp4
152_149,149,df,Deepfakes/152_149.mp4
153_150,150,df,Deepfakes/153_150.mp4
154_386,386,df,Deepfakes/154_386.mp4
155_576,576,df,Deepfakes/155_576.mp4
156_243,243,df,Deepfakes/156_243.mp4
157_245,245,df,Deepfakes/157_245.mp4
158_379,379,df,Deepfakes/158_379.mp4
159_175,175,df,Deepfakes/159_175.mp4
160_928,928,df,Deepfakes/160_928.mp4
161_141,141,df,Deepfakes/161_141.mp4
162_330,330,df,Deepfakes/162_330.mp4
163_031,031,df,Deepfakes/163_031.mp4
164_216,216,df,Deepfakes/164_216.mp4
165_137,137,df,Deepfakes/165_137.mp4
166_167,167,df,Deepfakes/166_167.mp4
167_166,166,df,Deepfakes/167_166.mp4
168_222,222,df,Deepfakes/168_222.mp4
169_227,227,df,Deepfakes/169_227.mp4
170_186,186,df,Deepfakes/170_186.mp4
171_173,173,df,Deepfakes/171_173.mp4
172_582,582,df,Deepfakes/172_582.mp4
173_171,171,df,Deepfakes/173_171.mp4
174_964,964,df,Deepfakes/174_964.mp4
175_159,159,df,Deepfakes/175_159.mp4
176_190,190,df,Deepfakes/176_190.mp4
177_211,211,df,Deepfakes/177_211.mp4
178_598,598,df,Deepfakes/178_598.mp4
179_212,212,df,Deepfakes/179_212.mp4
180_105,105,df,Deepfakes/180_105.mp4
181_199,199,df,Deepfakes/181_199.mp4
182_242,242,df,Deepfakes/182_242.mp4
183_253,253,df,Deepfakes/183_253.mp4
184_205,205,df,Deepfakes/184_205.mp4
185_276,276,df,Deepfakes/185_276.mp4
186_170,170,df,Deepfakes/186_170.mp4
187_234,234,df,Deepfakes/187_234.mp4
188_191,191,df,Deepfakes/188_191.mp4
189_200,200,df,Deepfakes/189_200.mp4
190_176,176,df,Deepfakes/190_176.mp4
191_188,188,df,Deepfakes/191_188.mp4
192_134,134,df,Deepfakes/192_134.mp4
193_030,030,df,Deepfakes/193_030.mp4
194_235,235,df,Deepfakes/194_235.mp4
195_442,442,df,Deepfakes/195_442.mp4
196_310,310,df,Deepfakes/196_310.mp4
197_224,224,df,Deepfakes/197_224.mp4
198_106,106,df,Deepfakes/198_106.mp4
199_181,181,df,Deepfakes/199_181.mp4
200_189,189,df,Deepfakes/200_189.mp4
201_203,203,df,Deepfakes/201_203.mp4
202_348,348,df,Deepfakes/202_348.mp4
203_201,201,df,Deepfakes/203_201.mp4
204_230,230,df,Deepfakes/204_230.mp4
205_184,184,df,Deepfakes/205_184.mp4
206_221,221,df,Deepfakes/206_221.mp4
207_908,908,df,Deepfakes/207_908.mp4
208_215,215,df,Deepfakes/208_215.mp4
209_016,016,df,Deepfakes/209_016.mp4
210_241,241,df,Deepfakes/210_241.mp4
211_177,177,df,Deepfakes/211_177.mp4
212_179,179,df,Deepfakes/212_179.mp4
213_083,083,df,Deepfakes/213_083.mp4
214_255,255,df,Deepfakes/214_255.mp4
215_208,208,df,Deepfakes/215_208.mp4
216_164,164,df,Deepfakes/216_164.mp4
217_117,117,df,Deepfakes/217_117.mp4
218_239,239,df,Deepfakes/218_239.mp4
219_220,220,df,Deepfakes/219_220.mp4
220_219,219,df,Deepfakes/220_219.mp4
221_206,206,df,Deepfakes/221_206.mp4
222_168,168,df,Deepfakes/222_168.mp4
223_586,586,df,Deepfakes/223_586.mp4
224_197,197,df,Deepfakes/224_197.mp4
225_151,151,df,Deepfakes/225_151.mp4
226_491,491,df,Deepfakes/226_491.mp4
227_169,169,df,Deepfakes/227_169.mp4
228_289,289,df,Deepfakes/228_289.mp4
229_247,247,df,Deepfakes/229_247.mp4
230_204,204,df,Deepfakes/230_204.mp4
231_663,663,df,Deepfakes/231_663.mp4
232_248,248,df,Deepfakes/232_248.mp4
233_995,995,df,Deepfakes/233_995.mp4
234_187,187,df,Deepfakes/234_187.mp4
235_194,194,df,Deepfakes/235_194.mp4
236_237,237,df,Deepfakes/236_237.mp4
237_236,236,df,Deepfakes/237_236.mp4
238_282,282,df,Deepfakes/238_282.mp4
239_218,218,df,Deepfakes/239_218.mp4
240_290,290,df,Deepfakes/240_290.mp4
241_210,210,df,Deepfakes/241_210.mp4
242_182,182,df,Deepfakes/242_182.mp4
243_156,156,df,Deepfakes/243_156.mp4
244_822,822,df,Deepfakes/244_822.mp4
245_157,157,df,Deepfakes/245_157.mp4
246_258,258,df,Deepfakes/246_258.mp4
247_229,229,df,Deepfakes/247_229.mp4
248_232,232,df,Deepfakes/248_232.mp4
249_280,280,df,Deepfakes/249_280.mp4
250_461,461,df,Deepfakes/250_461.mp4
251_375,375,df,Deepfakes/251_375.mp4
252_266,266,df,Deepfakes/252_266.mp4
253_183,183,df,Deepfakes/253_183.mp4
254_261,261,df,Deepfakes/254_261.mp4
255_214,214,df,Deepfakes/255_214.mp4
256_146,146,df,Deepfakes/256_146.mp4
257_420,420,df,Deepfakes/257_420.mp4
258_246,246,df,Deepfakes/258_246.mp4
259_345,345,df,Deepfakes/259_345.mp4
260_331,331,df,Deepfakes/260_331.mp4
261_254,254,df,Deepfakes/261_254.mp4
262_301,301,df,Deepfakes/262_301.mp4
263_284,284,df,Deepfakes/263_284.mp4
264_271,271,df,Deepfakes/264_271.mp4
265_475,475,df,Deepfakes/265_475.mp4
266_252,252,df,Deepfakes/266_252.mp4
267_286,286,df,Deepfakes/267_286.mp4
268_269,269,df,Deepfakes/268_269.mp4
269_268,268,df,Deepfakes/269_268.mp4
270_297,297,df,Deepfakes/270_297.mp4
271_264,264,df,Deepfakes/271_264.mp4
272_396,396,df,Deepfakes/272_396.mp4
273_807,807,df,Deepfakes/273_807.mp4
274_412,412,df,Deepfakes/274_412.mp4
275_887,887,df,Deepfakes/275_887.mp4
276_185,185,df,Deepfakes/276_185.mp4
277_335,335,df,Deepfakes/277_335.mp4
278_306,306,df,Deepfakes/278_306.mp4
279_298,298,df,Deepfakes/279_298.mp4
280_249,249,df,Deepfakes/280_249.mp4
281_474,474,df,Deepfakes/281_474.mp4
282_238,238,df,Deepfakes/282_238.mp4
283_313,313,df,Deepfakes/283_313.mp4
284_263,263,df,Deepfakes/284_263.mp4
285_136,136,df,Deepfakes/285_136.mp4
286_267,267,df,Deepfakes/286_267.mp4
287_426,426,df,Deepfakes/287_426.mp4
288_321,321,df,Deepfakes/288_321.mp4
289_228,228,df,Deepfakes/289_228.mp4
290_240,240,df,Deepfakes/290_240.mp4
291_874,874,df,Deepfakes/291_874.mp4
292_294,294,df,Deepfakes/292_294.mp4
293_296,296,df,Deepfakes/293_296.mp4
294_292,292,df,Deepfakes/294_292.mp4
295_099,099,df,Deepfakes/295_099.mp4
296_293,293,df,Deepfakes/296_293.mp4
297_270,270,df,Deepfakes/297_270.mp4
298_279,279,df,Deepfakes/298_279.mp4
299_145,145,df,Deepfakes/299_145.mp4
300_304,304,df,Deepfakes/300_304.mp4
301_262,262,df,Deepfakes/301_262.mp4
302_323,323,df,Deepfakes/302_323.mp4
303_309,309,df,Deepfakes/303_309.mp4
304_300,300,df,Deepfakes/304_300.mp4
305_513,513,df,Deepfakes/305_513.mp4
306_278,278,df,Deepfakes/306_278.mp4
307_365,365,df,Deepfakes/307_365.mp4
308_388,388,df,Deepfakes/308_388.mp4
309_303,303,df,Deepfakes/309_303.mp4
310_196,196,df,Deepfakes/310_196.mp4
311_387,387,df,Deepfakes/311_387.mp4
312_021,021,df,Deepfakes/312_021.mp4
313_283,283,df,Deepfakes/313_283.mp4
314_347,347,df,Deepfakes/314_347.mp4
315_322,322,df,Deepfakes/315_322.mp4
316_369,369,df,Deepfakes/316_369.mp4
317_359,359,df,Deepfakes/317_359.mp4
318_334,334,df,Deepfakes/318_334.mp4
319_352,352,df,Deepfakes/319_352.mp4
320_328,328,df,Deepfakes/320_328.mp4
321_288,288,df,Deepfakes/321_288.mp4
322_315,315,df,Deepfakes/322_315.mp4
323_302,302,df,Deepfakes/323_302.mp4
324_356,356,df,Deepfakes/324_356.mp4
325_492,492,df,Deepfakes/325_492.mp4
326_501,501,df,Deepfakes/326_501.mp4
327_329,329,df,Deepfakes/327_329.mp4
328_320,320,df,Deepfakes/328_320.mp4
329_327,327,df,Deepfakes/329_327.mp4
330_162,162,df,Deepfakes/330_162.mp4
331_260,260,df,Deepfakes/331_260.mp4
332_051,051,df,Deepfakes/332_051.mp4
333_377,377,df,Deepfakes/333_377.mp4
334_318,318,df,Deepfakes/334_318.mp4
335_277,277,df,Deepfakes/335_277.mp4
336_338,338,df,Deepfakes/336_338.mp4
337_522,522,df,Deepfakes/337_522.mp4
338_336,336,df,Deepfakes/338_336.mp4
339_392,392,df,Deepfakes/339_392.mp4
340_341,341,df,Deepfakes/340_341.mp4
341_340,340,df,Deepfakes/341_340.mp4
342_416,416,df,Deepfakes/342_416.mp4
343_363,363,df,Deepfakes/343_363.mp4
344_020,020,df,Deepfakes/344_020.mp4
345_259,259,df,Deepfakes/345_259.mp4
346_351,351,df,Deepfakes/346_351.mp4
347_314,314,df,Deepfakes/347_314.mp4
348_202,202,df,Deepfakes/348_202.mp4
349_350,350,df,Deepfakes/349_350.mp4
350_349,349,df,Deepfakes/350_349.mp4
351_346,346,df,Deepfakes/351_346.mp4
352_319,319,df,Deepfakes/352_319.mp4
353_383,383,df,Deepfakes/353_383.mp4
354_362,362,df,Deepfakes/354_362.mp4
355_748,748,df,Deepfakes/355_748.mp4
356_324,324,df,Deepfakes/356_324.mp4
357_432,432,df,Deepfakes/357_432.mp4
358_380,380,df,Deepfakes/358_380.mp4
359_317,317,df,Deepfakes/359_317.mp4
360_437,437,df,Deepfakes/360_437.mp4
361_448,448,df,Deepfakes/361_448.mp4
362_354,354,df,Deepfakes/362_354.mp4
363_343,343,df,Deepfakes/363_343.mp4
364_440,440,df,Deepfakes/364_440.mp4
365_307,307,df,Deepfakes/365_307.mp4
366_473,473,df,Deepfakes/366_473.mp4
367_371,371,df,Deepfakes/367_371.mp4
368_378,378,df,Deepfakes/368_378.mp4
369_316,316,df,Deepfakes/369_316.mp4
370_483,483,df,Deepfakes/370_483.mp4
371_367,367,df,Deepfakes/371_367.mp4
372_413,413,df,Deepfakes/372_413.mp4
373_394,394,df,Deepfakes/373_394.mp4
374_407,407,df,Deepfakes/374_407.mp4
375_251,251,df,Deepfakes/375_251.mp4
376_381,381,df,Deepfakes/376_381.mp4
377_333,333,df,Deepfakes/377_333.mp4
378_368,368,df,Deepfakes/378_368.mp4
379_158,158,df,Deepfakes/379_158.mp4
380_358,358,df,Deepfakes/380_358.mp4
381_376,376,df,Deepfakes/381_376.mp4
382_409,409,df,Deepfakes/382_409.mp4
383_353,353,df,Deepfakes/383_353.mp4
384_932,932,df,Deepfakes/384_932.mp4
385_414,414,df,Deepfakes/385_414.mp4
386_154,154,df,Deepfakes/386_154.mp4
387_311,311,df,Deepfakes/387_311.mp4
388_308,308,df,Deepfakes/388_308.mp4
389_480,480,df,Deepfakes/389_480.mp4
390_709,709,df,Deepfakes/390_709.mp4
391_406,406,df,Deepfakes/391_406.mp4
392_339,339,df,Deepfakes/392_339.mp4
393_405,405,df,Deepfakes/393_405.mp4
394_373,373,df,Deepfakes/394_373.mp4
395_401,401,df,Deepfakes/395_401.mp4
396_272,272,df,Deepfakes/396_272.mp4
397_602,602,df,Deepfakes/397_602.mp4
398_457,457,df,Deepfakes/398_457.mp4
399_488,488,df,Deepfakes/399_488.mp4
400_476,476,df,Deepfakes/400_476.mp4
401_395,395,df,Deepfakes/401_395.mp4
402_453,453,df,Deepfakes/402_453.mp4
403_497,497,df,Deepfakes/403_497.mp4
404_429,429,df,Deepfakes/404_429.mp4
405_393,393,df,Deepfakes/405_393.mp4
406_391,391,df,Deepfakes/406_391.mp4
407_374,374,df,Deepfakes/407_374.mp4
408_424,424,df,Deepfakes/408_424.mp4
409_382,382,df,Deepfakes/409_382.mp4
410_411,411,df,Deepfakes/410_411.mp4
411_410,410,df,Deepfakes/411_410.mp4
412_274,274,df,Deepfakes/412_274.mp4
413_372,372,df,Deepfakes/413_372.mp4
414_385,385,df,Deepfakes/414_385.mp4
415_484,484,df,Deepfakes/415_484.mp4
416_342,342,df,Deepfakes/416_342.mp4
417_496,496,df,Deepfakes/417_496.mp4
418_507,507,df,Deepfakes/418_507.mp4
419_824,824,df,Deepfakes/419_824.mp4
420_257,257,df,Deepfakes/420_257.mp4
421_423,423,df,Deepfakes/421_423.mp4
422_695,695,df,Deepfakes/422_695.mp4
423_421,421,df,Deepfakes/423_421.mp4
424_408,408,df,Deepfakes/424_408.mp4
425_485,485,df,Deepfakes/425_485.mp4
426_287,287,df,Deepfakes/426_287.mp4
427_637,637,df,Deepfakes/427_637.mp4
428_466,466,df,Deepfakes/428_466.mp4
429_404,404,df,Deepfakes/429_404.mp4
430_459,459,df,Deepfakes/430_459.mp4
431_447,447,df,Deepfakes/431_447.mp4
432_357,357,df,Deepfakes/432_357.mp4
433_498,498,df,Deepfakes/433_498.mp4
434_438,438,df,Deepfakes/434_438.mp4
435_456,456,df,Deepfakes/435_456.mp4
436_526,526,df,Deepfakes/436_526.mp4
437_360,360,df,Deepfakes/437_360.mp4
438_434,434,df,Deepfakes/438_434.mp4
439_441,441,df,Deepfakes/439_441.mp4
440_364,364,df,Deepfakes/440_364.mp4
441_439,439,df,Deepfakes/441_439.mp4
442_195,195,df,Deepfakes/442_195.mp4
443_514,514,df,Deepfakes/443_514.mp4
444_655,655,df,Deepfakes/444_655.mp4
445_494,494,df,Deepfakes/445_494.mp4
446_667,667,df,Deepfakes/446_667.mp4
447_431,431,df,Deepfakes/447_431.mp4
448_361,361,df,Deepfakes/448_361.mp4
449_451,451,df,Deepfakes/449_451.mp4
450_533,533,df,Deepfakes/450_533.mp4
451_449,449,df,Deepfakes/451_449.mp4
452_550,550,df,Deepfakes/452_550.mp4
453_402,402,df,Deepfakes/453_402.mp4
454_527,527,df,Deepfakes/454_527.mp4
455_471,471,df,Deepfakes/455_471.mp4
456_435,435,df,Deepfakes/456_435.mp4
457_398,398,df,Deepfakes/457_398.mp4
458_722,722,df,Deepfakes/458_722.mp4
459_430,430,df,Deepfakes/459_430.mp4
460_678,678,df,Deepfakes/460_678.mp4
461_250,250,df,Deepfakes/461_250.mp4
462_467,467,df,Deepfakes/462_467.mp4
463_464,464,df,Deepfakes/463_464.mp4
464_463,463,df,Deepfakes/464_463.mp4
465_482,482,df,Deepfakes/465_482.mp4
466_428,428,df,Deepfakes/466_428.mp4
467_462,462,df,Deepfakes/467_462.mp4
468_470,470,df,Deepfakes/468_470.mp4
469_481,481,df,Deepfakes/469_481.mp4
470_468,468,df,Deepfakes/470_468.mp4
471_455,455,df,Deepfakes/471_455.mp4
472_511,511,df,Deepfakes/472_511.mp4
473_366,366,df,Deepfakes/473_366.mp4
474_281,281,df,Deepfakes/474_281.mp4
475_265,265,df,Deepfakes/475_265.mp4
476_400,400,df,Deepfakes/476_400.mp4
477_487,487,df,Deepfakes/477_487.mp4
478_506,506,df,Deepfakes/478_506.mp4
479_706,706,df,Deepfakes/479_706.mp4
480_389,389,df,Deepfakes/480_389.mp4
481_469,469,df,Deepfakes/481_469.mp4
482_465,465,df,Deepfakes/482_465.mp4
483_370,370,df,Deepfakes/483_370.mp4
484_415,415,df,Deepfakes/484_415.mp4
485_425,425,df,Deepfakes/485_425.mp4
486_680,680,df,Deepfakes/486_680.mp4
487_477,477,df,Deepfakes/487_477.mp4
488_399,399,df,Deepfakes/488_399.mp4
489_022,022,df,Deepfakes/489_022.mp4
490_534,534,df,Deepfakes/490_534.mp4
491_226,226,df,Deepfakes/491_226.mp4
492_325,325,df,Deepfakes/492_325.mp4
493_538,538,df,Deepfakes/493_538.mp4
494_445,445,df,Deepfakes/494_445.mp4
495_512,512,df,Deepfakes/495_512.mp4
496_417,417,df,Deepfakes/496_417.mp4
497_403,403,df,Deepfakes/497_403.mp4
498_433,433,df,Deepfakes/498_433.mp4
499_539,539,df,Deepfakes/499_539.mp4
500_592,592,df,Deepfakes/500_592.mp4
501_326,326,df,Deepfakes/501_326.mp4
502_504,504,df,Deepfakes/502_504.mp4
503_756,756,df,Deepfakes/503_756.mp4
504_502,502,df,Deepfakes/504_502.mp4
505_600,600,df,Deepfakes/505_600.mp4
506_478,478,df,Deepfakes/506_478.mp4
507_418,418,df,Deepfakes/507_418.mp4
508_831,831,df,Deepfakes/508_831.mp4
509_525,525,df,Deepfakes/509_525.mp4
510_528,528,df,Deepfakes/510_528.mp4
511_472,472,df,Deepfakes/511_472.mp4
512_495,495,df,Deepfakes/512_495.mp4
513_305,305,df,Deepfakes/513_305.mp4
514_443,443,df,Deepfakes/514_443.mp4
515_519,519,df,Deepfakes/515_519.mp4
516_555,555,df,Deepfakes/516_555.mp4
517_521,521,df,Deepfakes/517_521.mp4
518_131,131,df,Deepfakes/518_131.mp4
519_515,515,df,Deepfakes/519_515.mp4
520_542,542,df,Deepfakes/520_542.mp4
521_517,517,df,Deepfakes/521_517.mp4
522_337,337,df,Deepfakes/522_337.mp4
523_541,541,df,Deepfakes/523_541.mp4
524_580,580,df,Deepfakes/524_580.mp4
525_509,509,df,Deepfakes/525_509.mp4
526_436,436,df,Deepfakes/526_436.mp4
527_454,454,df,Deepfakes/527_454.mp4
528_510,510,df,Deepfakes/528_510.mp4
529_633,633,df,Deepfakes/529_633.mp4
530_594,594,df,Deepfakes/530_594.mp4
531_549,549,df,Deepfakes/531_549.mp4
532_544,544,df,Deepfakes/532_544.mp4
533_450,450,df,Deepfakes/533_450.mp4
534_490,490,df,Deepfakes/534_490.mp4
535_587,587,df,Deepfakes/535_587.mp4
536_540,540,df,Deepfakes/536_540.mp4
537_563,563,df,Deepfakes/537_563.mp4
538_493,493,df,Deepfakes/538_493.mp4
539_499,499,df,Deepfakes/539_499.mp4
540_536,536,df,Deepfakes/540_536.mp4
541_523,523,df,Deepfakes/541_523.mp4
542_520,520,df,Deepfakes/542_520.mp4
543_559,559,df,Deepfakes/543_559.mp4
544_532,532,df,Deepfakes/544_532.mp4
545_553,553,df,Deepfakes/545_553.mp4
546_621,621,df,Deepfakes/546_621.mp4
547_574,574,df,Deepfakes/547_574.mp4
548_632,632,df,Deepfakes/548_632.mp4
549_531,531,df,Deepfakes/549_531.mp4
550_452,452,df,Deepfakes/550_452.mp4
551_631,631,df,Deepfakes/551_631.mp4
552_851,851,df,Deepfakes/552_851.mp4
553_545,545,df,Deepfakes/553_545.mp4
554_572,572,df,Deepfakes/554_572.mp4
555_516,516,df,Deepfakes/555_516.mp4
556_588,588,df,Deepfakes/556_588.mp4
557_560,560,df,Deepfakes/557_560.mp4
558_583,583,df,Deepfakes/558_583.mp4
559_543,543,df,Deepfakes/559_543.mp4
560_557,557,df,Deepfakes/560_557.mp4
561_998,998,df,Deepfakes/561_998.mp4
562_626,626,df,Deepfakes/562_626.mp4
563_537,537,df,Deepfakes/563_537.mp4
564_971,971,df,Deepfakes/564_971.mp4
565_589,589,df,Deepfakes/565_589.mp4
566_617,617,df,Deepfakes/566_617.mp4
567_606,606,df,Deepfakes/567_606.mp4
568_628,628,df,Deepfakes/568_628.mp4
569_921,921,df,Deepfakes/569_921.mp4
570_624,624,df,Deepfakes/570_624.mp4
571_746,746,df,Deepfakes/571_746.mp4
572_554,554,df,Deepfakes/572_554.mp4
573_757,757,df,Deepfakes/573_757.mp4
574_547,547,df,Deepfakes/574_547.mp4
575_603,603,df,Deepfakes/575_603.mp4
576_155,155,df,Deepfakes/576_155.mp4
577_593,593,df,Deepfakes/577_593.mp4
578_636,636,df,Deepfakes/578_636.mp4
579_701,701,df,Deepfakes/579_701.mp4
580_524,524,df,Deepfakes/580_524.mp4
581_697,697,df,Deepfakes/581_697.mp4
582_172,172,df,Deepfakes/582_172.mp4
583_558,558,df,Deepfakes/583_558.mp4
584_823,823,df,Deepfakes/584_823.mp4
585_599,599,df,Deepfakes/585_599.mp4
586_223,223,df,Deepfakes/586_223.mp4
587_535,535,df,Deepfakes/587_535.mp4
588_556,556,df,Deepfakes/588_556.mp4
589_565,565,df,Deepfakes/589_565.mp4
590_034,034,df,Deepfakes/590_034.mp4
591_605,605,df,Deepfakes/591_605.mp4
592_500,500,df,Deepfakes/592_500.mp4
593_577,577,df,Deepfakes/593_577.mp4
594_530,530,df,Deepfakes/594_530.mp4
595_597,597,df,Deepfakes/595_597.mp4
596_609,609,df,Deepfakes/596_609.mp4
597_595,595,df,Deepfakes/597_595.mp4
598_178,178,df,Deepfakes/598_178.mp4
599_585,585,df,Deepfakes/599_585.mp4
600_505,505,df,Deepfakes/600_505.mp4
601_653,653,df,Deepfakes/601_653.mp4
602_397,397,df,Deepfakes/602_397.mp4
603_575,575,df,Deepfakes/603_575.mp4
604_703,703,df,Deepfakes/604_703.mp4
